City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
217,east london,-33.0153,27.9116,15.522222222222222,94,100,6.91,ZA,1712428711
218,oroqen zizhiqi,50.5667,123.7167,-5.272222222222221,45,90,8.95,CN,1712428711
219,merizo village,13.2658,144.6691,26.85,94,96,16.75,GU,1712428426
220,darwin,-12.4611,130.8418,26.98888888888889,89,100,5.75,AU,1712428509
221,tsumeb,-19.2333,17.7167,23.338888888888892,59,94,2.39,NA,1712428712
222,la ronge,55.1001,-105.2842,9.122222222222224,49,40,10.36,CA,1712428712
223,mazatlan,23.2167,-106.4167,26.97777777777778,50,40,10.0,MX,1712428534
224,hafar al-batin,28.4328,45.9708,27.322222222222226,16,0,9.22,SA,1712428712
225,labrador city,52.9463,-66.9114,1.949999999999999,48,40,6.91,CA,1712428712
226,talnakh,69.4865,88.3972,-18.5,89,100,15.01,RU,1712428713
227,prince rupert,54.3161,-130.3201,5.827777777777779,91,100,9.22,CA,1712428713
228,le port,-20.9373,55.2919,26.999999999999996,83,16,0.92,RE,1712428713
229,preobrazheniye,42.9019,133.9064,4.449999999999999,92,9,3.94,RU,1712428713
230,prachuap khiri khan,12.2167,99.75,23.61111111111111,90,4,3.0,TH,1712428713
231,port saint john's,-31.6229,29.5448,18.461111111111116,85,100,10.33,ZA,1712428713
232,rudnichnyy,59.617,52.4703,-5.03888888888889,78,85,4.81,RU,1712428713
233,mezhdurechenskiy,59.6,65.9333,-8.777777777777779,89,21,1.52,RU,1712428713
234,hamilton,39.1834,-84.5333,14.43888888888889,46,75,5.99,US,1712428428
235,pisco,-13.7,-76.2167,24.450000000000003,73,98,9.22,PE,1712428448
236,kattivakkam,13.2167,80.3167,30.061111111111114,79,98,11.39,IN,1712428714
237,flying fish cove,-10.4217,105.6791,26.822222222222223,94,75,6.91,CX,1712428714
238,mechanicville,42.9029,-73.6873,9.788888888888888,61,100,10.36,US,1712428586
239,bikenibeu village,1.3673,173.1241,26.97777777777778,94,40,9.22,KI,1712428714
240,tura,25.5198,90.2201,23.527777777777775,84,12,5.95,IN,1712428714
241,haiku-pauwela,20.9219,-156.3051,23.45,78,20,11.5,US,1712428714
242,champerico,14.3,-91.9167,36.300000000000004,62,6,13.04,GT,1712428715
243,encruzilhada do sul,-30.5439,-52.5219,23.061111111111114,48,75,11.65,BR,1712428515
244,aktanysh,55.7216,54.0829,2.6,96,100,9.31,RU,1712428715
245,fort bragg,35.139,-79.006,16.572222222222223,35,0,14.97,US,1712428715
246,gamawa,12.1343,10.5396,33.68888888888889,13,97,8.05,NG,1712428716
247,anadyr,64.75,177.4833,-23.722222222222225,83,0,11.18,RU,1712428716
248,northam,51.0333,-4.2167,12.98888888888889,93,82,27.16,GB,1712428716
249,cidreira,-30.1811,-50.2056,22.57777777777778,58,2,14.23,BR,1712428716
